event_name,bout,round,fighter_name,knockdowns,sig_str,sig_str_pct,total_str,takedowns,takedown_pct,submission_attempts,reversals,control_time,head_str,body_str,leg_str,distance_str,clinch_str,ground_str,round_number,sig_str_pct_num,takedown_pct_num,control_seconds,sig_str_landed,sig_str_attempted,total_str_landed,total_str_attempted,takedowns_landed,takedowns_attempted,head_str_landed,head_str_attempted,body_str_landed,body_str_attempted,leg_str_landed,leg_str_attempted,distance_str_landed,distance_str_attempted,clinch_str_landed,clinch_str_attempted,ground_str_landed,ground_str_attempted
UFC Fight Night: Cannonier vs. Borralho,Dennis Buzukja vs. Francis Marshall,Round 1,Dennis Buzukja,0.0,6 of 16,37%,11 of 22,0 of 0,,0.0,0.0,0:00,2 of 10,3 of 4,1 of 2,6 of 16,0 of 0,0 of 0,1,37.0,,0,6,16,11,22,0,0,2,10,3,4,1,2,6,16,0,0,0,0
UFC Fight Night: Cannonier vs. Borralho,Dennis Buzukja vs. Francis Marshall,Round 2,Dennis Buzukja,0.0,30 of 52,57%,33 of 55,0 of 0,,0.0,0.0,0:00,22 of 37,4 of 11,4 of 4,30 of 51,0 of 1,0 of 0,2,57.0,,0,30,52,33,55,0,0,22,37,4,11,4,4,30,51,0,1,0,0
UFC Fight Night: Cannonier vs. Borralho,Dennis Buzukja vs. Francis Marshall,Round 3,Dennis Buzukja,0.0,30 of 77,38%,32 of 79,0 of 1,0%,0.0,0.0,0:08,22 of 63,7 of 12,1 of 2,29 of 76,1 of 1,0 of 0,3,38.0,0.0,8,30,77,32,79,0,1,22,63,7,12,1,2,29,76,1,1,0,0
UFC Fight Night: Cannonier vs. Borralho,Dennis Buzukja vs. Francis Marshall,Round 1,Francis Marshall,0.0,6 of 19,31%,25 of 38,1 of 2,50%,0.0,0.0,3:56,6 of 19,0 of 0,0 of 0,6 of 19,0 of 0,0 of 0,1,31.0,50.0,236,6,19,25,38,1,2,6,19,0,0,0,0,6,19,0,0,0,0
UFC Fight Night: Cannonier vs. Borralho,Dennis Buzukja vs. Francis Marshall,Round 2,Francis Marshall,1.0,23 of 56,41%,28 of 61,0 of 1,0%,0.0,0.0,1:01,21 of 53,1 of 2,1 of 1,21 of 52,1 of 2,1 of 2,2,41.0,0.0,61,23,56,28,61,0,1,21,53,1,2,1,1,21,52,1,2,1,2
UFC Fight Night: Cannonier vs. Borralho,Dennis Buzukja vs. Francis Marshall,Round 3,Francis Marshall,0.0,28 of 75,37%,29 of 76,0 of 3,0%,0.0,0.0,0:29,26 of 72,1 of 2,1 of 1,26 of 73,2 of 2,0 of 0,3,37.0,0.0,29,28,75,29,76,0,3,26,72,1,2,1,1,26,73,2,2,0,0
UFC Fight Night: Cannonier vs. Borralho,Zach Reese vs. Jose Daniel Medina,Round 1,Zach Reese,0.0,34 of 54,62%,40 of 63,1 of 3,33%,1.0,1.0,2:08,23 of 42,9 of 10,2 of 2,20 of 33,1 of 2,13 of 19,1,62.0,33.0,128,34,54,40,63,1,3,23,42,9,10,2,2,20,33,1,2,13,19
UFC Fight Night: Cannonier vs. Borralho,Zach Reese vs. Jose Daniel Medina,Round 2,Zach Reese,0.0,26 of 53,49%,31 of 58,0 of 0,,0.0,0.0,0:00,10 of 31,8 of 13,8 of 9,26 of 53,0 of 0,0 of 0,2,49.0,,0,26,53,31,58,0,0,10,31,8,13,8,9,26,53,0,0,0,0
UFC Fight Night: Cannonier vs. Borralho,Zach Reese vs. Jose Daniel Medina,Round 3,Zach Reese,0.0,15 of 22,68%,30 of 41,4 of 6,66%,0.0,0.0,3:49,9 of 12,3 of 7,3 of 3,11 of 15,1 of 2,3 of 5,3,68.0,66.0,229,15,22,30,41,4,6,9,12,3,7,3,3,11,15,1,2,3,5
UFC Fight Night: Cannonier vs. Borralho,Zach Reese vs. Jose Daniel Medina,Round 1,Jose Daniel Medina,0.0,4 of 15,26%,13 of 26,1 of 1,100%,0.0,0.0,0:46,2 of 11,0 of 2,2 of 2,4 of 15,0 of 0,0 of 0,1,26.0,100.0,46,4,15,13,26,1,1,2,11,0,2,2,2,4,15,0,0,0,0
UFC Fight Night: Cannonier vs. Borralho,Zach Reese vs. Jose Daniel Medina,Round 2,Jose Daniel Medina,0.0,18 of 41,43%,20 of 43,0 of 1,0%,0.0,0.0,0:26,11 of 29,2 of 7,5 of 5,18 of 41,0 of 0,0 of 0,2,43.0,0.0,26,18,41,20,43,0,1,11,29,2,7,5,5,18,41,0,0,0,0
UFC Fight Night: Cannonier vs. Borralho,Zach Reese vs. Jose Daniel Medina,Round 3,Jose Daniel Medina,0.0,10 of 18,55%,20 of 28,0 of 0,,0.0,0.0,0:00,7 of 15,3 of 3,0 of 0,8 of 16,1 of 1,1 of 1,3,55.0,,0,10,18,20,28,0,0,7,15,3,3,0,0,8,16,1,1,1,1
UFC Fight Night: Cannonier vs. Borralho,Viacheslav Borshchev vs. James Llontop,Round 1,Viacheslav Borshchev,0.0,26 of 61,42%,27 of 62,0 of 0,,0.0,0.0,0:00,9 of 39,11 of 14,6 of 8,24 of 59,2 of 2,0 of 0,1,42.0,,0,26,61,27,62,0,0,9,39,11,14,6,8,24,59,2,2,0,0
UFC Fight Night: Cannonier vs. Borralho,Viacheslav Borshchev vs. James Llontop,Round 2,Viacheslav Borshchev,0.0,37 of 85,43%,37 of 85,0 of 0,,0.0,0.0,0:03,19 of 63,11 of 15,7 of 7,36 of 83,0 of 0,1 of 2,2,43.0,,3,37,85,37,85,0,0,19,63,11,15,7,7,36,83,0,0,1,2
UFC Fight Night: Cannonier vs. Borralho,Viacheslav Borshchev vs. James Llontop,Round 3,Viacheslav Borshchev,0.0,33 of 83,39%,33 of 83,0 of 1,0%,0.0,0.0,0:00,21 of 70,8 of 9,4 of 4,32 of 81,1 of 2,0 of 0,3,39.0,0.0,0,33,83,33,83,0,1,21,70,8,9,4,4,32,81,1,2,0,0
UFC Fight Night: Cannonier vs. Borralho,Viacheslav Borshchev vs. James Llontop,Round 1,James Llontop,0.0,26 of 63,41%,26 of 63,0 of 0,,0.0,0.0,0:03,10 of 41,5 of 9,11 of 13,24 of 60,1 of 2,1 of 1,1,41.0,,3,26,63,26,63,0,0,10,41,5,9,11,13,24,60,1,2,1,1
UFC Fight Night: Cannonier vs. Borralho,Viacheslav Borshchev vs. James Llontop,Round 2,James Llontop,0.0,25 of 77,32%,25 of 77,0 of 0,,0.0,0.0,0:00,11 of 56,9 of 12,5 of 9,25 of 76,0 of 1,0 of 0,2,32.0,,0,25,77,25,77,0,0,11,56,9,12,5,9,25,76,0,1,0,0
UFC Fight Night: Cannonier vs. Borralho,Viacheslav Borshchev vs. James Llontop,Round 3,James Llontop,0.0,42 of 109,38%,46 of 113,0 of 0,,0.0,0.0,0:02,19 of 71,13 of 23,10 of 15,42 of 108,0 of 1,0 of 0,3,38.0,,2,42,109,46,113,0,0,19,71,13,23,10,15,42,108,0,1,0,0
UFC Fight Night: Cannonier vs. Borralho,Jacqueline Cavalcanti vs. Josiane Nunes,Round 1,Jacqueline Cavalcanti,0.0,34 of 62,54%,34 of 62,0 of 0,,0.0,0.0,0:00,17 of 42,6 of 8,11 of 12,34 of 62,0 of 0,0 of 0,1,54.0,,0,34,62,34,62,0,0,17,42,6,8,11,12,34,62,0,0,0,0
UFC Fight Night: Cannonier vs. Borralho,Jacqueline Cavalcanti vs. Josiane Nunes,Round 2,Jacqueline Cavalcanti,0.0,31 of 60,51%,31 of 60,0 of 0,,0.0,0.0,0:00,15 of 41,4 of 7,12 of 12,31 of 60,0 of 0,0 of 0,2,51.0,,0,31,60,31,60,0,0,15,41,4,7,12,12,31,60,0,0,0,0
UFC Fight Night: Cannonier vs. Borralho,Jacqueline Cavalcanti vs. Josiane Nunes,Round 3,Jacqueline Cavalcanti,0.0,26 of 49,53%,26 of 49,0 of 0,,0.0,0.0,0:00,17 of 36,1 of 4,8 of 9,26 of 49,0 of 0,0 of 0,3,53.0,,0,26,49,26,49,0,0,17,36,1,4,8,9,26,49,0,0,0,0
UFC Fight Night: Cannonier vs. Borralho,Jacqueline Cavalcanti vs. Josiane Nunes,Round 1,Josiane Nunes,0.0,20 of 52,38%,20 of 52,0 of 0,,0.0,0.0,0:00,8 of 37,6 of 9,6 of 6,20 of 52,0 of 0,0 of 0,1,38.0,,0,20,52,20,52,0,0,8,37,6,9,6,6,20,52,0,0,0,0
UFC Fight Night: Cannonier vs. Borralho,Jacqueline Cavalcanti vs. Josiane Nunes,Round 2,Josiane Nunes,0.0,18 of 48,37%,18 of 48,0 of 0,,0.0,0.0,0:00,12 of 39,4 of 7,2 of 2,18 of 48,0 of 0,0 of 0,2,37.0,,0,18,48,18,48,0,0,12,39,4,7,2,2,18,48,0,0,0,0
UFC Fight Night: Cannonier vs. Borralho,Jacqueline Cavalcanti vs. Josiane Nunes,Round 3,Josiane Nunes,0.0,14 of 53,26%,14 of 53,0 of 0,,0.0,0.0,0:08,13 of 50,1 of 3,0 of 0,12 of 49,0 of 0,2 of 4,3,26.0,,8,14,53,14,53,0,0,13,50,1,3,0,0,12,49,0,0,2,4
UFC Fight Night: Cannonier vs. Borralho,Wang Cong vs. Victoria Leonardo,Round 1,Wang Cong,1.0,10 of 26,38%,10 of 26,0 of 0,,0.0,0.0,0:02,4 of 16,1 of 5,5 of 5,10 of 26,0 of 0,0 of 0,1,38.0,,2,10,26,10,26,0,0,4,16,1,5,5,5,10,26,0,0,0,0
UFC Fight Night: Cannonier vs. Borralho,Wang Cong vs. Victoria Leonardo,Round 1,Victoria Leonardo,0.0,1 of 9,11%,1 of 9,0 of 0,,0.0,0.0,0:00,0 of 7,0 of 1,1 of 1,1 of 9,0 of 0,0 of 0,1,11.0,,0,1,9,1,9,0,0,0,7,0,1,1,1,1,9,0,0,0,0
UFC 305: Du Plessis vs. Adesanya,Dricus Du Plessis vs. Israel Adesanya,Round 1,Dricus Du Plessis,0.0,22 of 52,42%,22 of 52,0 of 1,0%,0.0,0.0,0:00,8 of 30,2 of 5,12 of 17,22 of 52,0 of 0,0 of 0,1,42.0,0.0,0,22,52,22,52,0,1,8,30,2,5,12,17,22,52,0,0,0,0
UFC 305: Du Plessis vs. Adesanya,Dricus Du Plessis vs. Israel Adesanya,Round 2,Dricus Du Plessis,0.0,13 of 25,52%,22 of 34,3 of 5,60%,1.0,0.0,3:28,10 of 21,2 of 2,1 of 2,5 of 14,6 of 9,2 of 2,2,52.0,60.0,208,13,25,22,34,3,5,10,21,2,2,1,2,5,14,6,9,2,2
UFC 305: Du Plessis vs. Adesanya,Dricus Du Plessis vs. Israel Adesanya,Round 3,Dricus Du Plessis,0.0,31 of 75,41%,31 of 75,0 of 1,0%,0.0,0.0,0:00,22 of 63,1 of 3,8 of 9,31 of 75,0 of 0,0 of 0,3,41.0,0.0,0,31,75,31,75,0,1,22,63,1,3,8,9,31,75,0,0,0,0
UFC 305: Du Plessis vs. Adesanya,Dricus Du Plessis vs. Israel Adesanya,Round 4,Dricus Du Plessis,0.0,24 of 45,53%,24 of 45,1 of 2,50%,1.0,0.0,0:11,21 of 41,2 of 3,1 of 1,22 of 43,2 of 2,0 of 0,4,53.0,50.0,11,24,45,24,45,1,2,21,41,2,3,1,1,22,43,2,2,0,0
UFC 305: Du Plessis vs. Adesanya,Dricus Du Plessis vs. Israel Adesanya,Round 1,Israel Adesanya,0.0,16 of 37,43%,16 of 37,0 of 0,,0.0,0.0,0:00,10 of 31,4 of 4,2 of 2,16 of 37,0 of 0,0 of 0,1,43.0,,0,16,37,16,37,0,0,10,31,4,4,2,2,16,37,0,0,0,0
UFC 305: Du Plessis vs. Adesanya,Dricus Du Plessis vs. Israel Adesanya,Round 2,Israel Adesanya,0.0,17 of 30,56%,25 of 38,0 of 1,0%,0.0,1.0,0:02,12 of 25,2 of 2,3 of 3,13 of 26,4 of 4,0 of 0,2,56.0,0.0,2,17,30,25,38,0,1,12,25,2,2,3,3,13,26,4,4,0,0
UFC 305: Du Plessis vs. Adesanya,Dricus Du Plessis vs. Israel Adesanya,Round 3,Israel Adesanya,0.0,40 of 83,48%,40 of 83,0 of 0,,0.0,0.0,0:00,25 of 66,12 of 14,3 of 3,40 of 83,0 of 0,0 of 0,3,48.0,,0,40,83,40,83,0,0,25,66,12,14,3,3,40,83,0,0,0,0
UFC 305: Du Plessis vs. Adesanya,Dricus Du Plessis vs. Israel Adesanya,Round 4,Israel Adesanya,0.0,24 of 53,45%,24 of 53,0 of 0,,0.0,0.0,0:07,16 of 43,8 of 9,0 of 1,23 of 52,0 of 0,1 of 1,4,45.0,,7,24,53,24,53,0,0,16,43,8,9,0,1,23,52,0,0,1,1
UFC 305: Du Plessis vs. Adesanya,Kai Kara-France vs. Steve Erceg,Round 1,Kai Kara-France,2.0,18 of 51,35%,18 of 51,0 of 0,,0.0,0.0,0:08,11 of 35,5 of 13,2 of 3,15 of 44,0 of 0,3 of 7,1,35.0,,8,18,51,18,51,0,0,11,35,5,13,2,3,15,44,0,0,3,7
UFC 305: Du Plessis vs. Adesanya,Kai Kara-France vs. Steve Erceg,Round 1,Steve Erceg,0.0,9 of 29,31%,9 of 29,0 of 0,,0.0,0.0,0:00,8 of 26,0 of 2,1 of 1,9 of 29,0 of 0,0 of 0,1,31.0,,0,9,29,9,29,0,0,8,26,0,2,1,1,9,29,0,0,0,0
UFC 305: Du Plessis vs. Adesanya,Mateusz Gamrot vs. Dan Hooker,Round 1,Mateusz Gamrot,0.0,26 of 54,48%,31 of 59,2 of 4,50%,0.0,0.0,1:31,22 of 50,2 of 2,2 of 2,9 of 28,2 of 2,15 of 24,1,48.0,50.0,91,26,54,31,59,2,4,22,50,2,2,2,2,9,28,2,2,15,24
UFC 305: Du Plessis vs. Adesanya,Mateusz Gamrot vs. Dan Hooker,Round 2,Mateusz Gamrot,0.0,11 of 17,64%,27 of 34,2 of 4,50%,0.0,0.0,2:37,8 of 13,3 of 4,0 of 0,7 of 11,0 of 0,4 of 6,2,64.0,50.0,157,11,17,27,34,2,4,8,13,3,4,0,0,7,11,0,0,4,6
UFC 305: Du Plessis vs. Adesanya,Mateusz Gamrot vs. Dan Hooker,Round 3,Mateusz Gamrot,0.0,27 of 58,46%,30 of 61,1 of 7,14%,0.0,0.0,0:51,26 of 56,1 of 2,0 of 0,27 of 58,0 of 0,0 of 0,3,46.0,14.0,51,27,58,30,61,1,7,26,56,1,2,0,0,27,58,0,0,0,0
UFC 305: Du Plessis vs. Adesanya,Mateusz Gamrot vs. Dan Hooker,Round 1,Dan Hooker,0.0,20 of 43,46%,24 of 47,0 of 0,,0.0,0.0,0:17,9 of 28,11 of 15,0 of 0,15 of 38,1 of 1,4 of 4,1,46.0,,17,20,43,24,47,0,0,9,28,11,15,0,0,15,38,1,1,4,4
UFC 305: Du Plessis vs. Adesanya,Mateusz Gamrot vs. Dan Hooker,Round 2,Dan Hooker,0.0,17 of 34,50%,27 of 46,0 of 0,,0.0,0.0,0:44,12 of 26,5 of 8,0 of 0,7 of 23,1 of 1,9 of 10,2,50.0,,44,17,34,27,46,0,0,12,26,5,8,0,0,7,23,1,1,9,10
UFC 305: Du Plessis vs. Adesanya,Mateusz Gamrot vs. Dan Hooker,Round 3,Dan Hooker,0.0,28 of 66,42%,31 of 69,0 of 0,,0.0,0.0,0:27,20 of 57,8 of 9,0 of 0,22 of 58,2 of 4,4 of 4,3,42.0,,27,28,66,31,69,0,0,20,57,8,9,0,0,22,58,2,4,4,4
UFC 305: Du Plessis vs. Adesanya,Tai Tuivasa vs. Jairzinho Rozenstruik,Round 1,Tai Tuivasa,0.0,9 of 38,23%,9 of 38,0 of 0,,0.0,0.0,0:00,1 of 22,2 of 5,6 of 11,9 of 38,0 of 0,0 of 0,1,23.0,,0,9,38,9,38,0,0,1,22,2,5,6,11,9,38,0,0,0,0
UFC 305: Du Plessis vs. Adesanya,Tai Tuivasa vs. Jairzinho Rozenstruik,Round 2,Tai Tuivasa,0.0,13 of 38,34%,13 of 38,0 of 0,,0.0,0.0,0:01,8 of 28,1 of 6,4 of 4,13 of 37,0 of 1,0 of 0,2,34.0,,1,13,38,13,38,0,0,8,28,1,6,4,4,13,37,0,1,0,0
UFC 305: Du Plessis vs. Adesanya,Tai Tuivasa vs. Jairzinho Rozenstruik,Round 3,Tai Tuivasa,0.0,15 of 50,30%,15 of 50,0 of 0,,0.0,0.0,0:00,10 of 42,3 of 6,2 of 2,15 of 49,0 of 1,0 of 0,3,30.0,,0,15,50,15,50,0,0,10,42,3,6,2,2,15,49,0,1,0,0
UFC 305: Du Plessis vs. Adesanya,Tai Tuivasa vs. Jairzinho Rozenstruik,Round 1,Jairzinho Rozenstruik,0.0,19 of 48,39%,19 of 48,0 of 0,,0.0,0.0,0:00,5 of 32,4 of 6,10 of 10,19 of 48,0 of 0,0 of 0,1,39.0,,0,19,48,19,48,0,0,5,32,4,6,10,10,19,48,0,0,0,0
UFC 305: Du Plessis vs. Adesanya,Tai Tuivasa vs. Jairzinho Rozenstruik,Round 2,Jairzinho Rozenstruik,0.0,36 of 69,52%,37 of 70,0 of 0,,0.0,0.0,0:00,27 of 57,4 of 6,5 of 6,33 of 65,3 of 4,0 of 0,2,52.0,,0,36,69,37,70,0,0,27,57,4,6,5,6,33,65,3,4,0,0
UFC 305: Du Plessis vs. Adesanya,Tai Tuivasa vs. Jairzinho Rozenstruik,Round 3,Jairzinho Rozenstruik,0.0,36 of 67,53%,36 of 67,0 of 0,,0.0,0.0,0:01,26 of 57,4 of 4,6 of 6,34 of 64,2 of 3,0 of 0,3,53.0,,1,36,67,36,67,0,0,26,57,4,4,6,6,34,64,2,3,0,0
UFC 305: Du Plessis vs. Adesanya,Li Jingliang vs. Carlos Prates,Round 1,Li Jingliang,0.0,26 of 66,39%,26 of 66,0 of 0,,0.0,0.0,0:00,7 of 38,4 of 9,15 of 19,26 of 66,0 of 0,0 of 0,1,39.0,,0,26,66,26,66,0,0,7,38,4,9,15,19,26,66,0,0,0,0
UFC 305: Du Plessis vs. Adesanya,Li Jingliang vs. Carlos Prates,Round 2,Li Jingliang,0.0,15 of 45,33%,15 of 45,0 of 0,,0.0,0.0,0:23,5 of 26,0 of 1,10 of 18,15 of 45,0 of 0,0 of 0,2,33.0,,23,15,45,15,45,0,0,5,26,0,1,10,18,15,45,0,0,0,0
UFC 305: Du Plessis vs. Adesanya,Li Jingliang vs. Carlos Prates,Round 1,Carlos Prates,1.0,25 of 36,69%,25 of 36,0 of 0,,0.0,0.0,0:02,18 of 27,1 of 2,6 of 7,25 of 36,0 of 0,0 of 0,1,69.0,,2,25,36,25,36,0,0,18,27,1,2,6,7,25,36,0,0,0,0
UFC 305: Du Plessis vs. Adesanya,Li Jingliang vs. Carlos Prates,Round 2,Carlos Prates,2.0,30 of 48,62%,30 of 48,0 of 0,,0.0,0.0,0:02,26 of 43,0 of 1,4 of 4,30 of 48,0 of 0,0 of 0,2,62.0,,2,30,48,30,48,0,0,26,43,0,1,4,4,30,48,0,0,0,0
UFC 305: Du Plessis vs. Adesanya,Junior Tafa vs. Valter Walker,Round 1,Junior Tafa,0.0,5 of 8,62%,10 of 13,0 of 0,,0.0,0.0,0:00,4 of 7,1 of 1,0 of 0,4 of 7,1 of 1,0 of 0,1,62.0,,0,5,8,10,13,0,0,4,7,1,1,0,0,4,7,1,1,0,0
UFC 305: Du Plessis vs. Adesanya,Junior Tafa vs. Valter Walker,Round 1,Valter Walker,0.0,4 of 4,100%,20 of 23,2 of 3,66%,1.0,0.0,3:54,1 of 1,0 of 0,3 of 3,3 of 3,0 of 0,1 of 1,1,100.0,66.0,234,4,4,20,23,2,3,1,1,0,0,3,3,3,3,0,0,1,1
UFC 305: Du Plessis vs. Adesanya,Josh Culibao vs. Ricardo Ramos,Round 1,Josh Culibao,0.0,10 of 21,47%,20 of 31,0 of 0,,0.0,0.0,0:02,3 of 13,2 of 2,5 of 6,10 of 21,0 of 0,0 of 0,1,47.0,,2,10,21,20,31,0,0,3,13,2,2,5,6,10,21,0,0,0,0
UFC 305: Du Plessis vs. Adesanya,Josh Culibao vs. Ricardo Ramos,Round 2,Josh Culibao,1.0,34 of 61,55%,36 of 64,0 of 0,,0.0,0.0,1:28,19 of 43,1 of 2,14 of 16,23 of 47,0 of 0,11 of 14,2,55.0,,88,34,61,36,64,0,0,19,43,1,2,14,16,23,47,0,0,11,14
UFC 305: Du Plessis vs. Adesanya,Josh Culibao vs. Ricardo Ramos,Round 3,Josh Culibao,0.0,26 of 45,57%,36 of 55,0 of 0,,0.0,0.0,0:00,18 of 35,6 of 6,2 of 4,25 of 44,1 of 1,0 of 0,3,57.0,,0,26,45,36,55,0,0,18,35,6,6,2,4,25,44,1,1,0,0
UFC 305: Du Plessis vs. Adesanya,Josh Culibao vs. Ricardo Ramos,Round 1,Ricardo Ramos,0.0,2 of 31,6%,3 of 32,0 of 0,,1.0,0.0,2:41,1 of 21,0 of 2,1 of 8,2 of 31,0 of 0,0 of 0,1,6.0,,161,2,31,3,32,0,0,1,21,0,2,1,8,2,31,0,0,0,0
UFC 305: Du Plessis vs. Adesanya,Josh Culibao vs. Ricardo Ramos,Round 2,Ricardo Ramos,0.0,10 of 33,30%,12 of 39,0 of 0,,0.0,0.0,0:00,5 of 28,2 of 2,3 of 3,10 of 33,0 of 0,0 of 0,2,30.0,,0,10,33,12,39,0,0,5,28,2,2,3,3,10,33,0,0,0,0
UFC 305: Du Plessis vs. Adesanya,Josh Culibao vs. Ricardo Ramos,Round 3,Ricardo Ramos,0.0,15 of 54,27%,24 of 63,1 of 1,100%,0.0,0.0,1:28,10 of 43,4 of 7,1 of 4,13 of 52,2 of 2,0 of 0,3,27.0,100.0,88,15,54,24,63,1,1,10,43,4,7,1,4,13,52,2,2,0,0
UFC 305: Du Plessis vs. Adesanya,Casey O'Neill vs. Luana Santos,Round 1,Casey O'Neill,0.0,24 of 54,44%,29 of 59,0 of 1,0%,0.0,0.0,0:00,15 of 44,3 of 4,6 of 6,23 of 53,1 of 1,0 of 0,1,44.0,0.0,0,24,54,29,59,0,1,15,44,3,4,6,6,23,53,1,1,0,0
UFC 305: Du Plessis vs. Adesanya,Casey O'Neill vs. Luana Santos,Round 2,Casey O'Neill,0.0,25 of 62,40%,28 of 66,0 of 1,0%,0.0,0.0,0:10,19 of 51,4 of 9,2 of 2,21 of 56,4 of 6,0 of 0,2,40.0,0.0,10,25,62,28,66,0,1,19,51,4,9,2,2,21,56,4,6,0,0
UFC 305: Du Plessis vs. Adesanya,Casey O'Neill vs. Luana Santos,Round 3,Casey O'Neill,0.0,34 of 77,44%,56 of 102,0 of 0,,1.0,0.0,2:11,26 of 68,5 of 6,3 of 3,25 of 68,0 of 0,9 of 9,3,44.0,,131,34,77,56,102,0,0,26,68,5,6,3,3,25,68,0,0,9,9
UFC 305: Du Plessis vs. Adesanya,Casey O'Neill vs. Luana Santos,Round 1,Luana Santos,0.0,16 of 34,47%,20 of 38,0 of 0,,0.0,0.0,1:16,10 of 25,4 of 7,2 of 2,16 of 33,0 of 1,0 of 0,1,47.0,,76,16,34,20,38,0,0,10,25,4,7,2,2,16,33,0,1,0,0
UFC 305: Du Plessis vs. Adesanya,Casey O'Neill vs. Luana Santos,Round 2,Luana Santos,0.0,12 of 32,37%,13 of 33,1 of 4,25%,0.0,0.0,1:05,7 of 23,4 of 8,1 of 1,12 of 30,0 of 2,0 of 0,2,37.0,25.0,65,12,32,13,33,1,4,7,23,4,8,1,1,12,30,0,2,0,0
UFC 305: Du Plessis vs. Adesanya,Casey O'Neill vs. Luana Santos,Round 3,Luana Santos,0.0,13 of 31,41%,13 of 31,0 of 1,0%,0.0,0.0,0:00,9 of 27,2 of 2,2 of 2,13 of 31,0 of 0,0 of 0,3,41.0,0.0,0,13,31,13,31,0,1,9,27,2,2,2,2,13,31,0,0,0,0
UFC 305: Du Plessis vs. Adesanya,Jack Jenkins vs. Herbert Burns,Round 1,Jack Jenkins,0.0,39 of 66,59%,53 of 80,0 of 0,,0.0,0.0,0:03,24 of 51,11 of 11,4 of 4,39 of 65,0 of 1,0 of 0,1,59.0,,3,39,66,53,80,0,0,24,51,11,11,4,4,39,65,0,1,0,0
UFC 305: Du Plessis vs. Adesanya,Jack Jenkins vs. Herbert Burns,Round 2,Jack Jenkins,1.0,20 of 38,52%,31 of 50,0 of 0,,0.0,0.0,2:15,8 of 24,3 of 3,9 of 11,14 of 26,0 of 0,6 of 12,2,52.0,,135,20,38,31,50,0,0,8,24,3,3,9,11,14,26,0,0,6,12
UFC 305: Du Plessis vs. Adesanya,Jack Jenkins vs. Herbert Burns,Round 3,Jack Jenkins,1.0,14 of 22,63%,14 of 22,0 of 0,,0.0,0.0,0:26,12 of 20,1 of 1,1 of 1,6 of 8,0 of 0,8 of 14,3,63.0,,26,14,22,14,22,0,0,12,20,1,1,1,1,6,8,0,0,8,14
UFC 305: Du Plessis vs. Adesanya,Jack Jenkins vs. Herbert Burns,Round 1,Herbert Burns,0.0,15 of 53,28%,28 of 66,1 of 2,50%,0.0,0.0,1:09,8 of 43,4 of 6,3 of 4,14 of 51,1 of 2,0 of 0,1,28.0,50.0,69,15,53,28,66,1,2,8,43,4,6,3,4,14,51,1,2,0,0
UFC 305: Du Plessis vs. Adesanya,Jack Jenkins vs. Herbert Burns,Round 2,Herbert Burns,0.0,6 of 23,26%,14 of 32,1 of 6,16%,0.0,0.0,0:45,2 of 17,2 of 3,2 of 3,5 of 20,1 of 1,0 of 2,2,26.0,16.0,45,6,23,14,32,1,6,2,17,2,3,2,3,5,20,1,1,0,2
UFC 305: Du Plessis vs. Adesanya,Jack Jenkins vs. Herbert Burns,Round 3,Herbert Burns,0.0,3 of 3,100%,3 of 3,0 of 1,0%,0.0,0.0,0:00,1 of 1,1 of 1,1 of 1,2 of 2,1 of 1,0 of 0,3,100.0,0.0,0,3,3,3,3,0,1,1,1,1,1,1,1,2,2,1,1,0,0
UFC 305: Du Plessis vs. Adesanya,Tom Nolan vs. Alex Reyes,Round 1,Tom Nolan,0.0,23 of 62,37%,25 of 64,0 of 0,,0.0,0.0,0:00,10 of 40,10 of 19,3 of 3,16 of 51,7 of 9,0 of 2,1,37.0,,0,23,62,25,64,0,0,10,40,10,19,3,3,16,51,7,9,0,2
UFC 305: Du Plessis vs. Adesanya,Tom Nolan vs. Alex Reyes,Round 2,Tom Nolan,0.0,32 of 63,50%,40 of 71,0 of 0,,0.0,0.0,0:00,18 of 42,10 of 15,4 of 6,22 of 51,10 of 12,0 of 0,2,50.0,,0,32,63,40,71,0,0,18,42,10,15,4,6,22,51,10,12,0,0
UFC 305: Du Plessis vs. Adesanya,Tom Nolan vs. Alex Reyes,Round 3,Tom Nolan,0.0,29 of 51,56%,39 of 63,0 of 0,,1.0,0.0,0:22,12 of 30,12 of 15,5 of 6,20 of 39,9 of 12,0 of 0,3,56.0,,22,29,51,39,63,0,0,12,30,12,15,5,6,20,39,9,12,0,0
UFC 305: Du Plessis vs. Adesanya,Tom Nolan vs. Alex Reyes,Round 1,Alex Reyes,0.0,23 of 43,53%,26 of 47,2 of 3,66%,0.0,0.0,1:29,8 of 22,7 of 13,8 of 8,17 of 35,5 of 7,1 of 1,1,53.0,66.0,89,23,43,26,47,2,3,8,22,7,13,8,8,17,35,5,7,1,1
UFC 305: Du Plessis vs. Adesanya,Tom Nolan vs. Alex Reyes,Round 2,Alex Reyes,0.0,27 of 55,49%,28 of 56,0 of 1,0%,0.0,0.0,0:56,13 of 37,7 of 10,7 of 8,21 of 45,6 of 10,0 of 0,2,49.0,0.0,56,27,55,28,56,0,1,13,37,7,10,7,8,21,45,6,10,0,0
